Gene,SRR10398412,SRR10398413,SRR10398414,SRR10398415,SRR10398416,SRR10398417,SRR10398418,SRR10398419,SRR10398420
PA3482,13256.189,7434.56,5518.646,4069.809,3996.435,5653.601,3795.6704,7267.447,6655.6636
PA3483,2173.381,1239.6678,951.10394,727.05066,595.87384,909.96545,518.73035,1064.1642,1270.9739
PA3484,1290.9556,721.2554,381.8528,339.66803,271.95898,489.08716,281.4913,502.15555,445.3687
PA3485,606.1387,279.15085,189.07143,319.59567,252.64397,420.61493,144.08884,313.1323,454.93353
PA3486,547.1175,327.6315,213.38808,117.03825,108.45814,137.50095,143.7926,142.40582,145.25256
PA3487,194.17424,100.174255,70.18375,46.941383,28.055193,54.569096,17.061943,28.356396,40.069115
PA3488,11.346733,0,1.9818674,1.0697056,0,1.9337729,0,0,1.0811148
PA3489,962.5195,553.2099,463.4351,241.69086,280.70303,449.79578,258.06485,434.99,417.05374
PA3490,929.6462,491.0278,245.88187,153.78871,180.66444,247.50316,149.08215,320.641,317.0212
PA3491,2919.1868,1530.5284,1184.4211,595.937,635.5246,872.66736,464.8593,1004.7614,1177.5042
PA3492,584.9145,328.74826,263.75436,287.26727,179.68358,239.78334,100.31542,255.53362,296.53336
PA3493,541.1971,294.0621,222.84859,249.80888,200.06837,279.8962,98.43344,209.48195,292.90244
PA3494,531.9445,303.16455,290.91782,286.89813,286.7226,276.0509,153.0421,293.7836,320.85495
PA3495,1452.5365,649.9806,836.4177,681.60394,659.3083,703.7507,371.3365,617.19556,658.192
PA3496,1714.759,880.7789,772.08344,2457.0825,1752.0002,3152.1555,1133.6112,2772.619,2920.5417
PA3497,19.365196,13.106094,3.0902092,2.1060095,9.283118,12.5912075,3.1845229,5.1654096,6.485672
PA3498,34.5733,19.680471,14.206288,2.0947561,10.190243,12.478739,1.0850712,6.15101,10.650293
PA3499,7.948259,6.7685966,4.044811,0,0,1.95648,2.1352258,2.038576,5.2531824
PA3500,9.826974,5.506546,5.317806,3.168605,3.1158643,3.8591435,0,0,2.2403007
PA3501,0,0,0,0,2.0112069,0,0,0,0
PA3502,0,2.0155773,1.0004005,2.1815972,2.0514634,1.0806172,0.96308124,0,1.0218511
PA3503,9.355082,1.8613678,2.0237696,2.0998843,2.0406475,0.94918936,0,1.0328087,2.2209046
PA3504,15.000399,14.833829,7.324086,2.0914607,4.05982,4.913128,0,1.002252,1.0760579
PA3505,13.287964,5.7289643,2.0700088,4.110641,0.9997097,3.818682,1.1076659,0.994148,4.0679774
PA3506,20.874992,11.975035,4.2454166,0,1.048442,0.9809088,0,0,4.463764
PA3507,6.830155,8.602672,3.162557,1.0266286,2.013258,1.9579635,0,1.9986892,3.0820873
PA3508,13.038061,12.950649,5.2326903,2.0765123,4.1533775,0.9610442,0,3.0816503,2.1343842
PA3509,11.382358,1.8290808,0,0,1.0188894,0,0,1.0167433,2.1044965
PA3510,7.9741855,2.7630146,1.0458716,0,1.0508777,0.95655763,0,1.0506027,3.3806236
PA3511,8.540379,0.9272187,1.0375731,1.0447929,0,0.957306,1.1237727,0.9996704,1.0738304
PA3512,18.669401,8.756251,8.403368,1.0261699,0,3.9782085,0,0.98078704,2.0207455
PA3513,24.54157,9.216113,4.126893,2.0996232,2.034791,0.9604611,2.243539,1.9981611,3.223914
PA3514,19.837269,8.665083,0,6.1144233,3.9898922,3.8106472,1.0862142,5.958987,2.0704613
PA3515,1001.2842,589.3253,527.865,979.37054,765.8779,978.0167,605.84,1047.0278,1172.5697
PA3516,417.35434,247.17708,132.32884,318.12988,252.77597,307.4967,191.76744,302.06708,365.17462
PA3517,303.42624,188.29457,149.23132,221.10747,235.406,255.72917,156.23398,297.3321,307.99957
PA3518,88.51769,42.313904,27.389175,43.87367,35.62831,51.616688,31.436676,48.931355,42.591816
PA3519,113.87382,79.8558,79.37362,113.63265,97.67127,120.77148,76.83048,117.48531,136.5077
PA3520,214.45781,65.58838,111.11356,246.42032,184.08232,217.34125,98.05874,245.32056,415.73233
PA3521,190.7283,92.56183,48.367992,100.690155,90.85145,105.99349,52.145443,126.862206,143.37224
PA3522,580.6583,333.29626,259.2057,467.81894,375.29044,439.75687,274.85992,487.19925,603.4063
PA3523,285.8806,143.52177,90.347855,125.21336,137.67384,158.8369,87.12392,211.65044,161.7211
PA3524,21284.686,8157.6562,14854.193,7453.7397,7140.4995,7465.177,3042.3523,5411.578,6097.0537
PA3525,14914.048,8139.0845,5514.697,2676.562,3196.1714,4226.16,3766.0498,6873.4077,4605.208
PA3526,9025.944,4300.269,3413.9614,1916.5975,2139.6003,1838.8494,948.9869,1915.7645,1978.3068
PA3527,4594.0903,2637.683,1032.0583,463.89673,590.52466,693.9876,536.476,1045.0432,719.79706
PA3528,5652.362,3202.552,2458.1826,1235.8326,1343.6329,1537.8561,881.3838,1641.6337,1681.995
PA3529,19659.857,10743.18,7653.681,17493.695,15398.305,14454.721,15856.328,31854.602,24341.303
PA3530,1110.23,478.8367,355.99518,872.7775,707.81287,1679.6707,471.48068,877.04144,947.8125
PA3531,195947.73,82558.12,99895.59,52696.652,52266.85,84999.6,29677.15,50460.555,56307.44
PA3532,6997.938,2975.0994,2514.2612,1266.639,1514.3469,1897.7233,744.36066,1189.1934,1575.3755
PA3533,46344.56,13747.327,26265.291,19534.467,17337.055,22580.299,7035.543,12513.205,16536.594
PA3534,707.0464,384.90094,240.12479,379.29263,360.14017,353.89117,261.852,468.94275,519.3277
PA3535,577.2392,317.10306,167.0239,463.64865,372.69983,420.74664,283.6391,608.5411,666.8877
PA3536,2850.6538,1323.7905,984.81323,1183.7651,1053.1946,1400.3622,518.9532,1272.58,1641.6953
PA3537,2138.9004,1179.8818,981.9603,435.15668,463.06055,678.10504,505.20468,876.0507,673.1499
PA3538,3221.5347,1698.2883,1354.6682,913.5396,889.651,1160.4419,861.2065,1508.0103,1396.1036
PA3539,1158.7723,667.11774,454.11792,238.88039,243.0683,465.55917,350.1401,547.69763,323.44876
PA3540,461.8251,222.04904,250.14429,292.82687,294.0636,334.32867,175.43925,311.83292,405.25815
PA3541,498.05927,256.71802,190.17177,471.77032,366.51376,419.34872,221.75903,459.22266,563.31433
PA3542,180.52135,97.23404,78.13098,98.13029,99.805954,113.37257,91.07063,145.82883,108.812935
PA3543,167.17493,93.96804,51.524742,112.19669,105.33946,130.68958,69.03344,156.39053,136.65921
PA3544,264.44925,123.495155,50.245014,142.63878,111.12244,130.47522,94.70068,183.95618,178.41013
PA3545,1521.5748,771.6275,689.1755,1537.7122,1226.1344,1131.4204,795.48816,1416.1326,1629.2203
PA3546,162.14705,81.28524,87.95049,108.70411,80.32367,131.87773,44.083485,118.92431,118.95694
PA3547,161.00072,112.7581,59.687317,104.354805,90.78377,92.533714,45.48218,113.665794,108.79655
PA3548,409.1945,167.34529,254.66286,236.19507,233.89912,221.74765,166.5121,272.97617,283.7496
PA3549,108.23367,66.14421,40.54237,58.859814,50.809624,57.86569,42.60441,70.809105,82.82131
PA3550,181.07114,81.89214,38.19587,55.31032,63.083363,70.84508,48.889156,96.92495,97.89325
PA3551,804.1208,386.32083,223.86794,398.8027,317.642,349.8259,222.45558,477.99918,471.15884
PA3552,843.23706,458.3435,309.7013,279.0824,222.94345,738.4524,228.94984,420.88205,331.30637
PA3553,613.1351,320.41187,187.22716,204.80598,177.44022,510.01047,148.64154,294.9118,267.12796
PA3554,2007.1243,939.75226,725.80444,765.627,592.68726,1556.6581,492.1856,959.5573,735.20026
PA3555,489.03827,275.32928,116.7225,214.77565,189.38437,452.40045,119.205315,265.15985,225.8936
PA3556,719.4611,375.3066,251.54446,259.2483,242.75438,512.18494,114.49359,272.71027,268.57822
PA3557,128.82344,74.30771,46.30343,68.136185,41.688187,94.0308,25.709791,44.86275,53.952732
PA3558,113.957184,57.956036,33.724842,38.38849,53.20931,101.5166,39.344715,49.325752,37.259296
PA3559,1493.7484,783.4452,485.1606,566.8188,505.15054,1207.799,342.2789,785.8724,560.8884
PA3560,1924.5358,1006.8969,368.02448,399.3715,314.80508,342.70883,187.03787,391.57288,476.9371
PA3561,1193.3715,595.49005,189.88644,159.73451,148.5966,148.9424,83.29099,211.5296,192.38142
PA3562,3157.135,1811.728,825.03973,526.94507,528.80646,595.45056,318.5534,652.3983,794.9605
PA3563,3111.8525,1692.8622,956.68933,703.27716,770.62665,771.1044,543.52673,1035.5796,1208.9918
PA3564,1359.956,660.0586,334.04608,356.532,442.70688,408.92734,179.2476,390.5054,543.52826
PA3565,603.11816,305.61774,185.27069,362.09695,333.33627,319.79218,201.58403,460.88956,551.22156
PA3566,265.0143,167.43538,88.22485,83.00388,73.43539,73.98797,84.383064,127.93552,116.1949
PA3567,2071.8901,1010.08765,579.27264,1023.0459,822.47577,902.6179,806.06195,1294.7762,1433.3772
PA3568,1465.0823,985.02423,627.14166,2929.345,1994.9473,2171.2087,2790.3152,5262.7593,5326.816
PA3569,1199.689,709.6589,424.1367,4174.0566,2591.6594,2798.0703,4002.8752,8442.304,8333.801
PA3570,4689.904,2799.8733,2533.0403,8128.4937,6660.97,5987.1294,9366.109,19208.396,14585.862
PA3571,434.30145,205.27774,183.22197,274.66968,244.5988,259.43732,177.68388,358.6991,353.89258
PA3572,1788.6519,715.59985,817.5389,1936.5148,1179.314,1402.243,677.1742,1308.261,1345.2031
PA3573,2651.8958,1368.6796,741.1983,1703.6023,1272.7028,1534.1508,823.5723,1584.1324,1932.1436
PA3574,1706.7294,923.874,726.5037,1356.7432,1027.6194,1080.516,666.1401,1257.9506,1293.4437
PA3575,2807.7512,1394.069,888.05774,1069.5233,757.57477,1094.8108,481.8585,1002.5736,722.7857
PA3576,3386.5752,1651.1388,1135.2756,1895.3314,1953.2867,1778.6416,703.72577,1452.8209,1932.3176
PA3577,414.1133,212.73647,187.48506,263.25858,181.62038,215.15475,91.589134,191.651,229.83911
PA3578,1848.9562,1034.5526,655.0174,322.36963,328.24893,393.38504,235.33714,420.4426,432.84412
PA3579,4471.978,2253.6833,1703.0906,379.79898,295.74408,468.5378,284.13977,629.26733,482.0583
PA3580,4299.246,1802.4974,1518.6827,216.78702,213.01485,380.41315,187.04446,330.14645,261.43658
PA3581,4942.754,2317.1682,1801.982,478.59515,455.55038,636.53705,265.12045,350.24695,372.7874
PA3582,17676.871,8062.8965,3902.1104,1029.0933,976.05676,1056.6605,707.58276,1047.174,1062.154
PA3583,2296.0662,1154.6388,794.3158,210.73904,210.04633,309.47406,204.4423,324.3829,304.15192
PA3584,46288.406,15817.422,9800.845,2173.9956,2020.6354,2635.7327,1344.4169,1944.1708,2132.4382
PA3585,387.04654,190.58974,168.46286,90.56657,86.30123,122.329094,47.815746,99.70117,89.635704
PA3586,293.9053,157.35266,120.52903,153.78021,123.79977,167.15526,109.75428,213.62982,217.35867
PA3587,1973.1836,1209.0468,1028.8019,400.62872,427.07364,471.30548,346.42776,600.69366,610.6131
PA3588,474.63116,267.0425,273.19797,218.5063,193.13097,218.17291,148.68979,265.46365,302.60486
PA3589,87.64158,53.916668,36.704273,112.558624,132.69438,67.84732,72.077255,137.8654,170.33246
PA3590,293.04056,143.22194,96.68956,180.50288,179.20384,189.16855,95.85104,210.26628,261.62958
PA3591,40.912125,23.66019,5.153259,17.509283,24.304428,21.123587,10.162322,17.042343,21.038345
PA3592,70.85484,39.540295,14.452956,54.324318,49.878536,69.88434,27.439016,73.33251,53.35509
PA3593,162.7137,70.35638,68.86007,100.673615,111.14885,128.02559,96.627655,142.46242,147.52611
PA3594,515.4817,306.1312,282.81793,420.4961,372.15024,395.35013,244.54073,390.54022,428.8413
PA3595,247.68375,143.74277,129.92252,230.28839,189.93428,218.76686,140.74474,269.66177,309.98892
PA3596,304.04813,164.75406,116.47711,330.42017,301.6151,271.14474,160.4753,371.9755,442.41174
PA3597,296.43765,158.50838,101.55758,322.747,285.62042,323.2735,185.18893,334.89597,375.78882
PA3598,383.46747,212.80006,129.07288,206.71495,172.51091,249.65706,153.72098,235.85924,323.8192
PA3599,1779.544,964.6529,951.4887,622.4518,621.07245,794.89124,430.75284,764.8309,813.14825
PA3600,177.33347,119.46455,108.79361,118.11604,78.664215,111.099754,51.685272,108.519035,145.871
PA3601,703.54974,324.44684,429.51782,373.17703,281.64688,402.48663,152.31592,300.38303,348.81406
PA3602,2341.0808,1364.7122,1124.6055,944.91003,883.43604,1295.0186,698.4305,1322.1625,1032.8536
PA3603,1928.0454,1277.3713,812.62006,237.53778,220.39595,341.24838,163.25499,297.59103,222.98174
PA3604,2070.6377,1314.5808,887.14325,726.1379,669.25116,1135.4038,637.62494,1266.9968,851.6961
PA3605,1147.5026,690.36145,572.48865,378.12128,435.2574,545.491,303.88046,624.7382,489.7993
PA3606,929.41235,521.46515,358.5152,187.97711,215.445,313.5637,182.30049,334.08447,304.39716
PA3607,247.68047,138.8565,87.46732,106.08048,112.01139,122.92551,58.284313,130.49065,131.35135
PA3608,220.86525,125.015854,84.07007,64.80629,58.943092,94.73987,66.07782,113.28516,124.34222
PA3609,75.44936,39.050663,38.33577,31.620579,29.077469,35.65742,30.673264,37.712605,34.93817
PA3610,247.1936,162.50467,121.23823,154.01901,132.79636,156.59578,118.555855,161.67223,234.51741
PA3611,1843.7466,1042.2019,890.65985,548.4001,645.5038,741.37286,330.32928,711.18506,669.99646
PA3612,1134.3156,555.99524,507.42596,435.32437,449.16995,462.0419,280.9387,560.8986,472.8827
PA3613,15372.738,7893.439,3717.0713,7595.718,6628.416,6242.408,5525.794,10062.08,10389.1455
PA3614,9650.322,4799.264,2926.2014,5212.918,4998.643,4797.3384,3315.3916,6173.449,6127.331
PA3615,7079.141,4241.5874,3055.6794,5034.2876,4503.8384,4364.369,3539.3967,6171.7666,5849.5425
PA3616,2403.0337,1452.1644,818.9746,1513.3066,1339.9135,1563.0903,803.8866,1496.4343,1745.478
PA3617,21430.482,13786.734,8046.8154,17165.553,13580.339,17891.574,9822.486,18075.314,17304.023
PA3618,1803.3467,1037.5323,680.5509,921.8348,857.5413,1113.7913,517.636,1050.9551,1134.7975
PA3619,819.3182,471.64297,251.43295,621.01306,588.6094,602.7849,324.95078,713.5846,702.8757
PA3620,5161.5845,2912.4192,1875.66,1360.5525,1181.6626,1672.3387,1131.1124,2148.9226,1601.6443
PA3621,1972.029,717.7535,1583.8422,1292.7809,1200.4554,1234.3307,2443.567,1285.5475,1927.9482
PA3622,12840.737,7689.0215,7877.0454,10937.266,9877.046,11105.304,10014.745,16423.832,15480.309
PA3623,19151.78,7851.763,20692.572,15067.662,19787.953,14384.882,11249.234,15478.751,19228.7
PA3624,3292.7888,1922.5775,1454.9155,1366.4138,1170.0046,1561.0593,917.01416,1886.8568,1578.9003
PA3625,2988.9106,1828.8452,1082.5563,868.7315,823.70245,1213.9199,736.7442,1401.0668,1192.3876
PA3626,3455.9011,2061.0388,1199.1559,1096.4054,989.9503,1262.2477,859.50037,1691.6218,1680.615
PA3627,2689.3809,1471.4899,963.95605,918.77905,946.07477,1358.6849,668.3528,1614.6895,1339.945
PA3628,2104.4192,1370.0671,559.4907,1010.06726,981.31976,1046.3553,1078.936,1822.8335,1604.2781
PA3629,4707.975,2991.839,1593.9751,2146.677,2049.761,2555.9585,2251.9937,3931.4006,2823.8037
PA3630,1719.1578,895.6588,611.1391,1281.632,1064.065,1090.0658,881.4997,1568.7588,1821.5739
PA3631,2675.2034,1416.4994,872.54126,840.3524,800.56964,1094.9292,634.2069,1087.3412,1142.3481
PA3632,1464.3474,742.23834,724.6962,675.64636,580.8697,706.0884,342.14246,608.3525,611.8517
PA3633,1669.5165,941.68,554.15674,491.79834,468.13254,522.22876,323.03928,608.01794,704.9365
PA3634,2146.2773,1133.1293,1083.8049,1632.2452,1444.0288,1378.8087,901.6922,1695.7277,1964.2012
PA3635,24114.455,12439.151,7121.1006,6748.3,5823.466,9384.621,4910.495,9429.685,7456.2964
PA3636,15876.057,8111.2173,5007.617,2234.7178,1964.92,3474.391,2132.4165,3850.2725,3090.3347
PA3637,34165.973,17424.65,10852.199,5754.757,5597.2666,9337.888,5741.184,11296.509,8182.242
PA3638,1556.7767,929.3736,318.33316,307.97177,299.35907,375.46985,227.91873,390.80826,470.59933
PA3639,25385.63,13397.419,8156.2393,3411.2244,3488.322,5064.0874,2967.3955,4527.3115,3441.3635
PA3640,14781.414,8438.856,5656.6646,4030.1775,3696.0657,5824.479,3426.6716,6470.5273,5329.801
PA3641,5186.1616,2958.3076,1786.3627,1301.0491,1200.5146,2321.136,1028.5273,1970.555,1414.064
PA3642,1074.0142,646.9185,482.67404,452.47076,437.4146,440.57523,196.73358,451.44452,426.74283
PA3643,2570.3271,1583.5343,977.04755,697.4116,703.92065,876.39996,441.00125,808.8015,772.9653
PA3644,6729.726,4272.2183,2712.9019,3254.664,3105.7898,3143.9775,1592.7041,2979.3318,3058.1272
PA3645,5252.3804,2857.273,2301.928,1593.5093,1504.5472,2080.8506,1027.0773,1685.8693,1561.4913
PA3646,9180.934,5295.943,3145.3843,4353.783,3594.7227,4678.7734,2334.7651,4564.569,4726.254
PA3647,7199.2583,3792.5493,3849.4143,5497,3761.2266,5662.3374,3214.0066,5326.639,4945.5093
PA3648,23929.717,13293.167,11989.593,9227.149,8133.744,13398.389,5743.217,10568.856,9507.728
PA3649,7253.742,4378.1973,3960.1416,3283.1575,3261.0156,4645.0386,2609.7805,4546.8613,4383.82
PA3650,4189.5903,2630.8342,1516.0925,2467.1646,2062.8254,2212.8936,1245.3202,2566.284,2766.9536
PA3651,2917.0632,1684.7653,807.26154,947.9614,783.4148,984.687,596.91156,1018.4331,1082.5721
PA3652,5884.0967,3296.3774,1423.6104,1206.0679,1044.0991,1420.7533,894.4443,1619.6637,1585.3439
PA3653,8099.41,4465.5493,2468.9587,2213.9834,1797.4353,2831.774,1663.9504,3112.658,2529.0605
PA3654,8172.5405,4230.007,2329.7888,3144.9,2414.1677,3722.0303,1858.6698,3502.1807,3679.2126
PA3655,34349.7,17757.49,10665.197,5366.1177,4252.549,9470.966,6026.355,10434.937,5997.2305
PA3656,56013.254,29896.793,21050.121,8857.936,7306.446,19220.855,10524.221,18623.426,10194.39
PA3657,15283.135,7186.944,8802.65,5160.4497,5284.2285,7600.3765,3745.68,6551.0835,5439.7886
PA3658,6564.7964,3767.0771,3358.4363,1706.341,1687.8274,2103.811,1344.3528,2066.7036,2062.1707
PA3659,2529.726,1343.7268,964.20593,770.19055,708.1181,864.00397,440.73334,862.0262,933.2769
PA3660,2792.0662,1603.5616,1165.2683,1003.2168,1018.3056,1123.0273,486.45224,869.33466,1045.9247
PA3661,87.83992,55.17954,39.025246,34.660545,36.83455,102.59466,35.959156,49.288868,39.76609
PA3662,9645.243,4802.013,6406.007,11961.633,8283.409,8071.6143,3905.4836,8360.039,12757.704
PA3663,2203.8367,1131.218,964.91815,1343.7852,946.02527,1181.9537,600.36957,1171.5508,1572.8225
PA3664,2524.4663,1348.9458,1105.7231,1088.2943,1083.9375,1428.8201,826.40564,1744.6014,1473.2408
PA3665,1776.214,947.8455,576.6509,496.62708,569.60034,672.163,438.96506,857.4374,787.9995
PA3666,4922.887,2822.3052,1754.569,1584.182,1476.6774,2072.619,1533.3394,2725.7686,2188.432
PA3667,2588.2056,1312.4307,819.1254,1319.0829,1350.7914,1261.4541,721.04865,1241.9653,1465.7802
PA3668,680.74854,312.8007,240.58017,676.04517,675.68164,544.9772,298.20053,559.3102,661.51355
PA3669,557.6303,306.59293,205.31865,974.275,799.97394,847.5217,399.63763,982.24634,935.3396
PA3670,543.7381,307.6031,297.42188,828.2278,632.8134,941.9392,619.3158,1238.1821,847.46344
PA3671,319.62115,172.42487,159.60968,258.5527,189.82347,387.62976,256.39392,364.87466,303.86288
PA3672,699.43945,445.41827,322.6345,663.35406,618.0529,981.0383,520.0033,952.9128,759.8671
PA3673,3586.35,2078.5266,1623.5333,1299.7396,1241.4359,1811.4712,969.8945,1945.8143,1766.418
PA3674,1049.2594,623.21155,477.18497,617.5322,481.80884,421.50064,392.24524,697.60016,593.1073
PA3675,1704.3198,847.3733,514.00525,633.6586,530.14166,929.9277,391.14404,901.93115,680.09344
PA3676,2179.503,1077.0726,843.0197,1753.5105,1306.1677,1826.6244,894.3023,1617.94,1793.4364
PA3677,617.7418,311.135,233.57684,506.2472,441.0811,797.3562,280.01956,712.2664,795.0096
PA3678,2381.422,1258.634,1099.42,1786.3596,1297.7747,1624.0038,971.0894,1994.3254,2636.6672
PA3679,857.3121,533.5202,292.57916,433.82397,417.59592,440.30753,238.18887,493.20007,582.4107
PA3680,492.0505,374.6828,140.88126,171.74052,176.43837,265.55164,143.77582,343.30136,290.6682
PA3681,293.56332,154.17345,132.32141,140.22052,143.58723,132.90302,119.07188,194.76178,194.8259
PA3682,674.1456,345.19757,254.1849,206.56026,225.95648,275.53888,143.1443,335.63013,290.5183
PA3683,1705.2445,935.10406,667.7077,659.37823,745.28656,912.277,391.7962,750.27856,833.6586
PA3684,2464.8335,1204.2994,911.72546,1446.1027,1594.8619,1663.0709,707.17114,1511.6953,2407.861
PA3685,2193.2246,1332.3553,1049.1085,549.0945,569.0025,894.4176,452.6381,864.3887,712.4041
PA3686,8373.472,5976.001,2958.3276,2035.5981,2151.4126,3204.049,1840.7802,3178.8262,1919.8741
PA3687,4621.6504,2533.1152,1198.6804,2535.5647,2370.6465,2440.144,1842.8381,3591.967,3471.6414
PA3688,2404.204,1834.3002,644.1871,1991.3088,2341.4463,1717.7118,1120.77,1921.209,2206.6167
PA3689,1532.1375,984.7786,521.69684,1058.3221,1217.6334,1039.0804,650.5435,1266.0328,1351.0782
PA3690,3149.39,1603.5543,928.3662,1861.292,1678.9059,1822.4395,1162.5273,2318.7273,2638.9045
PA3691,40682.832,19727.043,8798.3545,30041.596,21524.275,30302.305,11596.253,20914.623,26177.729
PA3692,50864.297,24296.465,10546.7705,26026.82,22159.076,24396.94,14667.557,23390.77,23580.195
PA3693,760.9662,540.7234,225.37122,279.71198,245.36542,251.24811,129.57692,340.94458,280.01913
PA3694,696.3153,450.74878,353.09946,377.4244,291.8253,381.25916,209.8987,411.6118,392.0784
PA3695,1835.9243,1001.26825,764.9527,970.8657,792.81915,980.9571,484.03427,846.5438,1039.7859
PA3696,776.5039,471.53534,273.6651,423.67722,382.89502,408.7397,261.87613,517.97394,563.0159
PA3697,2271.8928,1170.9321,991.85815,1132.303,1097.6713,1190.9766,775.4654,1302.5063,1493.7849
PA3698,1632.6188,917.91986,718.1018,871.61884,956.64777,1135.7512,592.349,1171.498,1057.6637
